,intervalo,valor_leitura_flu_413
6188,2019-02-13 01:20:00 UTC,72024.5
6189,2019-02-13 01:30:00 UTC,72014.5
6190,2019-02-13 01:40:00 UTC,72001.9
6191,2019-02-13 01:50:00 UTC,71989.2
6192,2019-02-13 02:00:00 UTC,71973.8
6193,2019-02-13 02:10:00 UTC,71959.5
6194,2019-02-13 02:20:00 UTC,71944.1
6195,2019-02-13 02:30:00 UTC,71929.305
6196,2019-02-13 02:40:00 UTC,71914.4
6197,2019-02-13 02:50:00 UTC,71900.09
6198,2019-02-13 03:00:00 UTC,71886.4
6199,2019-02-13 03:10:00 UTC,71873.7
6200,2019-02-13 03:20:00 UTC,71861.6
6201,2019-02-13 03:30:00 UTC,71850.0
6202,2019-02-13 03:40:00 UTC,71839.0
6203,2019-02-13 03:50:00 UTC,71828.6
6204,2019-02-13 04:00:00 UTC,71819.2
6205,2019-02-13 04:10:00 UTC,71810.4
6206,2019-02-13 04:20:00 UTC,71802.695
6207,2019-02-13 04:30:00 UTC,71795.0
6208,2019-02-13 04:40:00 UTC,71787.91
6209,2019-02-13 04:50:00 UTC,71781.2
6210,2019-02-13 05:00:00 UTC,71775.2
6211,2019-02-13 05:10:00 UTC,71768.59
6212,2019-02-13 05:20:00 UTC,71763.1
6213,2019-02-13 05:30:00 UTC,71757.1
6214,2019-02-13 05:40:00 UTC,71752.695
6215,2019-02-13 05:50:00 UTC,71747.695
6216,2019-02-13 06:00:00 UTC,71742.7
6217,2019-02-13 06:10:00 UTC,71738.9
6218,2019-02-13 06:20:00 UTC,71733.4
6219,2019-02-13 06:30:00 UTC,71729.5
6220,2019-02-13 06:40:00 UTC,71727.305
6221,2019-02-13 06:50:00 UTC,71724.5
6222,2019-02-13 07:00:00 UTC,71722.4
6223,2019-02-13 07:10:00 UTC,71719.7
6224,2019-02-13 07:20:00 UTC,71718.0
6225,2019-02-13 07:30:00 UTC,71715.805
6226,2019-02-13 07:40:00 UTC,71714.1
6227,2019-02-13 07:50:00 UTC,71712.5
6228,2019-02-13 08:00:00 UTC,71712.0
6229,2019-02-13 08:10:00 UTC,71711.3
6230,2019-02-13 08:20:00 UTC,71710.305
6231,2019-02-13 08:30:00 UTC,71709.195
6232,2019-02-13 08:40:00 UTC,71708.695
6233,2019-02-13 08:50:00 UTC,71707.6
6234,2019-02-13 09:00:00 UTC,71708.1
6235,2019-02-13 09:10:00 UTC,71711.3
6236,2019-02-13 09:20:00 UTC,71716.9
6237,2019-02-13 09:30:00 UTC,71720.695
6238,2019-02-13 09:40:00 UTC,71725.09
6239,2019-02-13 09:50:00 UTC,71729.0
6240,2019-02-13 10:00:00 UTC,71730.6
6241,2019-02-13 10:10:00 UTC,71730.6
6242,2019-02-13 10:20:00 UTC,71730.0
6243,2019-02-13 10:30:00 UTC,71729.6
6244,2019-02-13 10:40:00 UTC,71729.6
6245,2019-02-13 10:50:00 UTC,71729.6
6246,2019-02-13 11:00:00 UTC,71730.7
6247,2019-02-13 11:10:00 UTC,71736.3
6248,2019-02-13 11:20:00 UTC,71746.695
6249,2019-02-13 11:30:00 UTC,71761.7
6250,2019-02-13 11:40:00 UTC,71774.8
6251,2019-02-13 11:50:00 UTC,71787.0
6252,2019-02-13 12:00:00 UTC,71793.0
6253,2019-02-13 12:10:00 UTC,71798.5
6254,2019-02-13 12:20:00 UTC,71799.0
6255,2019-02-13 12:30:00 UTC,71798.4
6256,2019-02-13 12:40:00 UTC,71795.695
6257,2019-02-13 12:50:00 UTC,71791.805
6258,2019-02-13 13:00:00 UTC,71787.91
6259,2019-02-13 13:10:00 UTC,71782.5
6260,2019-02-13 13:20:00 UTC,71777.5
6261,2019-02-13 13:30:00 UTC,71772.5
6262,2019-02-13 13:40:00 UTC,71766.7
6263,2019-02-13 13:50:00 UTC,71760.7
6264,2019-02-13 14:00:00 UTC,71755.5
6265,2019-02-13 14:10:00 UTC,71749.5
6266,2019-02-13 14:20:00 UTC,71744.4
6267,2019-02-13 14:30:00 UTC,71739.5
6268,2019-02-13 14:40:00 UTC,71735.6
6269,2019-02-13 14:50:00 UTC,71731.3
6270,2019-02-13 15:00:00 UTC,71727.4
6271,2019-02-13 15:10:00 UTC,71724.1
6272,2019-02-13 15:20:00 UTC,71719.7
6273,2019-02-13 15:30:00 UTC,71717.5
6274,2019-02-13 15:40:00 UTC,71713.7
6275,2019-02-13 15:50:00 UTC,71710.9
6276,2019-02-13 16:00:00 UTC,71707.0
6277,2019-02-13 16:10:00 UTC,71706.6
6278,2019-02-13 16:20:00 UTC,71703.695
6279,2019-02-13 16:30:00 UTC,71701.6
6280,2019-02-13 16:40:00 UTC,71699.3
6281,2019-02-13 16:50:00 UTC,71697.195
6282,2019-02-13 17:00:00 UTC,71696.0
6283,2019-02-13 17:10:00 UTC,71694.8
6284,2019-02-13 17:20:00 UTC,71693.8
6285,2019-02-13 17:30:00 UTC,71691.6
6286,2019-02-13 17:40:00 UTC,71690.0
6287,2019-02-13 17:50:00 UTC,71689.4
6288,2019-02-13 18:00:00 UTC,71688.9
6289,2019-02-13 18:10:00 UTC,71688.3
6290,2019-02-13 18:20:00 UTC,71688.3
6291,2019-02-13 18:30:00 UTC,71687.2
6292,2019-02-13 18:40:00 UTC,71687.7
6293,2019-02-13 18:50:00 UTC,71687.2
6294,2019-02-13 19:00:00 UTC,71687.7
6295,2019-02-13 19:10:00 UTC,71687.7
6296,2019-02-13 19:20:00 UTC,71687.7
6297,2019-02-13 19:30:00 UTC,71688.8
6298,2019-02-13 19:40:00 UTC,71689.9
6299,2019-02-13 19:50:00 UTC,71690.4
6300,2019-02-13 20:00:00 UTC,71691.6
6301,2019-02-13 20:10:00 UTC,71693.3
6302,2019-02-13 20:20:00 UTC,71692.7
6303,2019-02-13 20:30:00 UTC,71692.7
6304,2019-02-13 20:40:00 UTC,71693.3
6305,2019-02-13 20:50:00 UTC,71692.2
6306,2019-02-13 21:00:00 UTC,71691.6
6307,2019-02-13 21:10:00 UTC,71692.1
6308,2019-02-13 21:20:00 UTC,71691.1
6309,2019-02-13 21:30:00 UTC,71690.5
6310,2019-02-13 21:40:00 UTC,71690.0
6311,2019-02-13 21:50:00 UTC,71688.8
6312,2019-02-13 22:00:00 UTC,71688.8
6313,2019-02-13 22:10:00 UTC,71689.4
6314,2019-02-13 22:20:00 UTC,71688.8
6315,2019-02-13 22:30:00 UTC,71688.3
6316,2019-02-13 22:40:00 UTC,71687.8
6317,2019-02-13 22:50:00 UTC,71687.3
6318,2019-02-13 23:00:00 UTC,71687.5
6319,2019-02-13 23:10:00 UTC,71687.3
6320,2019-02-13 23:20:00 UTC,71685.6
6321,2019-02-13 23:30:00 UTC,71685.6
6322,2019-02-13 23:40:00 UTC,71685.0
6323,2019-02-13 23:50:00 UTC,71684.5
6324,2019-02-14 00:00:00 UTC,71684.0
6325,2019-02-14 00:10:00 UTC,71683.9
6326,2019-02-14 00:20:00 UTC,71683.4
6327,2019-02-14 00:30:00 UTC,71683.9
6328,2019-02-14 00:40:00 UTC,71684.5
6329,2019-02-14 00:50:00 UTC,71684.5
6330,2019-02-14 01:00:00 UTC,71684.5
6331,2019-02-14 01:10:00 UTC,71684.5
6332,2019-02-14 01:20:00 UTC,71684.5
6333,2019-02-14 01:30:00 UTC,71685.0
6334,2019-02-14 01:40:00 UTC,71685.0
6335,2019-02-14 01:50:00 UTC,71684.0
6336,2019-02-14 02:00:00 UTC,71683.4
6337,2019-02-14 02:10:00 UTC,71682.8
6338,2019-02-14 02:20:00 UTC,71682.8
6339,2019-02-14 02:30:00 UTC,71681.2
6340,2019-02-14 02:40:00 UTC,71681.7
6341,2019-02-14 02:50:00 UTC,71681.2
6342,2019-02-14 03:00:00 UTC,71679.0
6343,2019-02-14 03:10:00 UTC,71678.9
6344,2019-02-14 03:20:00 UTC,71680.0
6345,2019-02-14 03:30:00 UTC,71678.9
6346,2019-02-14 03:40:00 UTC,71679.0
6347,2019-02-14 03:50:00 UTC,71677.9
6348,2019-02-14 04:00:00 UTC,71676.8
6349,2019-02-14 04:10:00 UTC,71676.8
6350,2019-02-14 04:20:00 UTC,71677.9
6351,2019-02-14 04:30:00 UTC,71676.8
6352,2019-02-14 04:40:00 UTC,71675.6
6353,2019-02-14 04:50:00 UTC,71674.59
6354,2019-02-14 05:00:00 UTC,71674.59
6355,2019-02-14 05:10:00 UTC,71673.5
6356,2019-02-14 05:20:00 UTC,71672.4
6357,2019-02-14 05:30:00 UTC,71672.4
6358,2019-02-14 05:40:00 UTC,71672.4
6359,2019-02-14 05:50:00 UTC,71671.195
6360,2019-02-14 06:00:00 UTC,71671.195
6361,2019-02-14 06:10:00 UTC,71670.2
6362,2019-02-14 06:20:00 UTC,71670.2
6363,2019-02-14 06:30:00 UTC,71670.2
6364,2019-02-14 06:40:00 UTC,71670.2
6365,2019-02-14 06:50:00 UTC,71670.2
6366,2019-02-14 07:00:00 UTC,71670.2
6367,2019-02-14 07:10:00 UTC,71669.1
6368,2019-02-14 07:20:00 UTC,71668.0
6369,2019-02-14 07:30:00 UTC,71668.0
6370,2019-02-14 07:40:00 UTC,71666.9
6371,2019-02-14 07:50:00 UTC,71666.805
6372,2019-02-14 08:00:00 UTC,71665.805
6373,2019-02-14 08:10:00 UTC,71665.805
6374,2019-02-14 08:20:00 UTC,71665.805
6375,2019-02-14 08:30:00 UTC,71664.695
6376,2019-02-14 08:40:00 UTC,71664.695
6377,2019-02-14 08:50:00 UTC,71663.5
6378,2019-02-14 09:00:00 UTC,71663.5
6379,2019-02-14 09:10:00 UTC,71663.5
6380,2019-02-14 09:20:00 UTC,71662.5
6381,2019-02-14 09:30:00 UTC,71662.5
6382,2019-02-14 09:40:00 UTC,71661.4
6383,2019-02-14 09:50:00 UTC,71661.4
6384,2019-02-14 10:00:00 UTC,71661.4
6385,2019-02-14 10:10:00 UTC,71660.305
6386,2019-02-14 10:20:00 UTC,71661.4
6387,2019-02-14 10:30:00 UTC,71662.59
6388,2019-02-14 10:40:00 UTC,71662.5
6389,2019-02-14 10:50:00 UTC,71662.59
6390,2019-02-14 11:00:00 UTC,71663.7
6391,2019-02-14 11:10:00 UTC,71663.7
6392,2019-02-14 11:20:00 UTC,71663.7
6393,2019-02-14 11:30:00 UTC,71664.9
6394,2019-02-14 11:40:00 UTC,71663.7
6395,2019-02-14 11:50:00 UTC,71663.8
6396,2019-02-14 12:00:00 UTC,71662.59
6397,2019-02-14 12:10:00 UTC,71662.59
6398,2019-02-14 12:20:00 UTC,71662.59
6399,2019-02-14 12:30:00 UTC,71661.5
6400,2019-02-14 12:40:00 UTC,71662.59
6401,2019-02-14 12:50:00 UTC,71662.5
6402,2019-02-14 13:00:00 UTC,71662.5
6403,2019-02-14 13:10:00 UTC,71663.6
6404,2019-02-14 13:20:00 UTC,71662.59
6405,2019-02-14 13:30:00 UTC,71662.59
6406,2019-02-14 13:40:00 UTC,71662.59
6407,2019-02-14 13:50:00 UTC,71663.6
6408,2019-02-14 14:00:00 UTC,71664.805
6409,2019-02-14 14:10:00 UTC,71665.9
6410,2019-02-14 14:20:00 UTC,71665.805
6411,2019-02-14 14:30:00 UTC,71666.805
6412,2019-02-14 14:40:00 UTC,71666.805
6413,2019-02-14 14:50:00 UTC,71667.9
6414,2019-02-14 15:00:00 UTC,71669.0
6415,2019-02-14 15:10:00 UTC,71670.1
6416,2019-02-14 15:20:00 UTC,71670.0
6417,2019-02-14 15:30:00 UTC,71671.1
6418,2019-02-14 15:40:00 UTC,71671.195
6419,2019-02-14 15:50:00 UTC,71671.195
6420,2019-02-14 16:00:00 UTC,71671.1
6421,2019-02-14 16:10:00 UTC,71672.305
6422,2019-02-14 16:20:00 UTC,71672.305
6423,2019-02-14 16:30:00 UTC,71673.4
6424,2019-02-14 16:40:00 UTC,71673.4
6425,2019-02-14 16:50:00 UTC,71673.4
6426,2019-02-14 17:00:00 UTC,71673.4
6427,2019-02-14 17:10:00 UTC,71674.5
6428,2019-02-14 17:20:00 UTC,71673.4
6429,2019-02-14 17:30:00 UTC,71673.5
6430,2019-02-14 17:40:00 UTC,71674.59
6431,2019-02-14 17:50:00 UTC,71673.5
6432,2019-02-14 18:00:00 UTC,71672.4
6433,2019-02-14 18:10:00 UTC,71671.1
6434,2019-02-14 18:20:00 UTC,71671.1
6435,2019-02-14 18:30:00 UTC,71671.1
6436,2019-02-14 18:40:00 UTC,71672.305
6437,2019-02-14 18:50:00 UTC,71672.305
6438,2019-02-14 19:00:00 UTC,71673.4
6439,2019-02-14 19:10:00 UTC,71673.4
6440,2019-02-14 19:20:00 UTC,71673.5
6441,2019-02-14 19:30:00 UTC,71674.59
6442,2019-02-14 19:40:00 UTC,71674.59
6443,2019-02-14 19:50:00 UTC,71674.59
6444,2019-02-14 20:00:00 UTC,71673.6
6445,2019-02-14 20:10:00 UTC,71673.5
6446,2019-02-14 20:20:00 UTC,71673.5
6447,2019-02-14 20:30:00 UTC,71674.5
6448,2019-02-14 20:40:00 UTC,71673.4
6449,2019-02-14 20:50:00 UTC,71672.305
6450,2019-02-14 21:00:00 UTC,71672.305
6451,2019-02-14 21:10:00 UTC,71672.305
6452,2019-02-14 21:20:00 UTC,71672.305
6453,2019-02-14 21:30:00 UTC,71672.4
6454,2019-02-14 21:40:00 UTC,71673.4
6455,2019-02-14 21:50:00 UTC,71673.4
6456,2019-02-14 22:00:00 UTC,71672.4
6457,2019-02-14 22:10:00 UTC,71672.4
6458,2019-02-14 22:20:00 UTC,71673.4
6459,2019-02-14 22:30:00 UTC,71673.4
6460,2019-02-14 22:40:00 UTC,71674.5
6461,2019-02-14 22:50:00 UTC,71674.5
6462,2019-02-14 23:00:00 UTC,71674.5
6463,2019-02-14 23:10:00 UTC,71675.6
6464,2019-02-14 23:20:00 UTC,71675.6
6465,2019-02-14 23:30:00 UTC,71675.6
6466,2019-02-14 23:40:00 UTC,71675.6
6467,2019-02-14 23:50:00 UTC,71675.6
6468,2019-02-15 00:00:00 UTC,71676.8
6469,2019-02-15 00:10:00 UTC,71676.8
6470,2019-02-15 00:20:00 UTC,71676.8
6471,2019-02-15 00:30:00 UTC,71677.9
6472,2019-02-15 00:40:00 UTC,71677.9
6473,2019-02-15 00:50:00 UTC,71677.9
6474,2019-02-15 01:00:00 UTC,71679.0
6475,2019-02-15 01:10:00 UTC,71678.9
6476,2019-02-15 01:20:00 UTC,71679.0
6477,2019-02-15 01:30:00 UTC,71678.9
6478,2019-02-15 01:40:00 UTC,71678.9
6479,2019-02-15 01:50:00 UTC,71678.9
6480,2019-02-15 02:00:00 UTC,71677.9
6481,2019-02-15 02:10:00 UTC,71676.8
6482,2019-02-15 02:20:00 UTC,71676.7
6483,2019-02-15 02:30:00 UTC,71675.6
6484,2019-02-15 02:40:00 UTC,71675.6
6485,2019-02-15 02:50:00 UTC,71674.5
6486,2019-02-15 03:00:00 UTC,71674.5
6487,2019-02-15 03:10:00 UTC,71674.5
6488,2019-02-15 03:20:00 UTC,71673.4
6489,2019-02-15 03:30:00 UTC,71673.5
6490,2019-02-15 03:40:00 UTC,71673.5
6491,2019-02-15 03:50:00 UTC,71672.4
6492,2019-02-15 04:00:00 UTC,71672.4
6493,2019-02-15 04:10:00 UTC,71672.4
6494,2019-02-15 04:20:00 UTC,71672.4
6495,2019-02-15 04:30:00 UTC,71672.4
6496,2019-02-15 04:40:00 UTC,71671.195
6497,2019-02-15 04:50:00 UTC,71671.195
6498,2019-02-15 05:00:00 UTC,71670.1
6499,2019-02-15 05:10:00 UTC,71670.1
6500,2019-02-15 05:20:00 UTC,71669.1
6501,2019-02-15 05:30:00 UTC,71669.1
6502,2019-02-15 05:40:00 UTC,71668.0
6503,2019-02-15 05:50:00 UTC,71666.805
6504,2019-02-15 06:00:00 UTC,71666.805
6505,2019-02-15 06:10:00 UTC,71666.805
6506,2019-02-15 06:20:00 UTC,71666.805
6507,2019-02-15 06:30:00 UTC,71665.695
6508,2019-02-15 06:40:00 UTC,71665.695
6509,2019-02-15 06:50:00 UTC,71665.805
6510,2019-02-15 07:00:00 UTC,71665.805
6511,2019-02-15 07:10:00 UTC,71665.805
6512,2019-02-15 07:20:00 UTC,71665.805
6513,2019-02-15 07:30:00 UTC,71665.805
6514,2019-02-15 07:40:00 UTC,71664.695
6515,2019-02-15 07:50:00 UTC,71663.5
6516,2019-02-15 08:00:00 UTC,71663.5
6517,2019-02-15 08:10:00 UTC,71663.5
6518,2019-02-15 08:20:00 UTC,71662.5
6519,2019-02-15 08:30:00 UTC,71661.4
6520,2019-02-15 08:40:00 UTC,71661.3
6521,2019-02-15 08:50:00 UTC,71661.4
6522,2019-02-15 09:00:00 UTC,71660.305
6523,2019-02-15 09:10:00 UTC,71660.305
6524,2019-02-15 09:20:00 UTC,71660.305
6525,2019-02-15 09:30:00 UTC,71660.305
6526,2019-02-15 09:40:00 UTC,71660.4
6527,2019-02-15 09:50:00 UTC,71658.3
6528,2019-02-15 10:00:00 UTC,71658.3
6529,2019-02-15 10:10:00 UTC,71657.2
6530,2019-02-15 10:20:00 UTC,71657.2
6531,2019-02-15 10:30:00 UTC,71657.2
6532,2019-02-15 10:40:00 UTC,71656.0
6533,2019-02-15 10:50:00 UTC,71656.0
6534,2019-02-15 11:00:00 UTC,71657.0
6535,2019-02-15 11:10:00 UTC,71658.1
6536,2019-02-15 11:20:00 UTC,71659.1
6537,2019-02-15 11:30:00 UTC,71659.1
6538,2019-02-15 11:40:00 UTC,71660.305
6539,2019-02-15 11:50:00 UTC,71660.195
6540,2019-02-15 12:00:00 UTC,71660.195
6541,2019-02-15 12:10:00 UTC,71661.3
6542,2019-02-15 12:20:00 UTC,71661.3
6543,2019-02-15 12:30:00 UTC,71661.3
6544,2019-02-15 12:40:00 UTC,71661.3
6545,2019-02-15 12:50:00 UTC,71662.3
6546,2019-02-15 13:00:00 UTC,71662.3
6547,2019-02-15 13:10:00 UTC,71663.5
6548,2019-02-15 13:20:00 UTC,71663.5
6549,2019-02-15 13:30:00 UTC,71663.5
6550,2019-02-15 13:40:00 UTC,71664.6
6551,2019-02-15 13:50:00 UTC,71664.6
6552,2019-02-15 14:00:00 UTC,71665.805
6553,2019-02-15 14:10:00 UTC,71665.805
6554,2019-02-15 14:20:00 UTC,71666.805
6555,2019-02-15 14:30:00 UTC,71668.0
6556,2019-02-15 14:40:00 UTC,71668.0
6557,2019-02-15 14:50:00 UTC,71669.1
6558,2019-02-15 15:00:00 UTC,71669.1
6559,2019-02-15 15:10:00 UTC,71670.1
6560,2019-02-15 15:20:00 UTC,71670.1
6561,2019-02-15 15:30:00 UTC,71671.1
6562,2019-02-15 15:40:00 UTC,71671.1
6563,2019-02-15 15:50:00 UTC,71671.1
6564,2019-02-15 16:00:00 UTC,71671.1
6565,2019-02-15 16:10:00 UTC,71671.195
6566,2019-02-15 16:20:00 UTC,71672.4
6567,2019-02-15 16:30:00 UTC,71672.4
6568,2019-02-15 16:40:00 UTC,71671.1
6569,2019-02-15 16:50:00 UTC,71677.805
6570,2019-02-15 17:00:00 UTC,71693.2
6571,2019-02-15 17:10:00 UTC,71708.6
6572,2019-02-15 17:20:00 UTC,71713.6
6573,2019-02-15 17:30:00 UTC,71717.0
6574,2019-02-15 17:40:00 UTC,71729.0
6575,2019-02-15 17:50:00 UTC,71746.6
6576,2019-02-15 18:00:00 UTC,71760.9
6577,2019-02-15 18:10:00 UTC,71775.2
6578,2019-02-15 18:20:00 UTC,71782.4
6579,2019-02-15 18:30:00 UTC,71792.2
6580,2019-02-15 18:40:00 UTC,71801.0
6581,2019-02-15 18:50:00 UTC,71812.5
6582,2019-02-15 19:00:00 UTC,71823.7
6583,2019-02-15 19:10:00 UTC,71831.5
6584,2019-02-15 19:20:00 UTC,71836.3
6585,2019-02-15 19:30:00 UTC,71838.5
6586,2019-02-15 19:40:00 UTC,71839.3
6587,2019-02-15 19:50:00 UTC,71837.91
6588,2019-02-15 20:00:00 UTC,71835.7
6589,2019-02-15 20:10:00 UTC,71832.3
6590,2019-02-15 20:20:00 UTC,71827.195
6591,2019-02-15 20:30:00 UTC,71821.805
6592,2019-02-15 20:40:00 UTC,71815.695
6593,2019-02-15 20:50:00 UTC,71808.6
6594,2019-02-15 21:00:00 UTC,71802.6
6595,2019-02-15 21:10:00 UTC,71795.4
6596,2019-02-15 21:20:00 UTC,71788.3
6597,2019-02-15 21:30:00 UTC,71782.2
6598,2019-02-15 21:40:00 UTC,71776.2
6599,2019-02-15 21:50:00 UTC,71770.1
6600,2019-02-15 22:00:00 UTC,71765.195
6601,2019-02-15 22:10:00 UTC,71759.695
6602,2019-02-15 22:20:00 UTC,71754.7
6603,2019-02-15 22:30:00 UTC,71750.9
6604,2019-02-15 22:40:00 UTC,71747.6
6605,2019-02-15 22:50:00 UTC,71747.0
6606,2019-02-15 23:00:00 UTC,71748.7
6607,2019-02-15 23:10:00 UTC,71754.2
6608,2019-02-15 23:20:00 UTC,71759.1
6609,2019-02-15 23:30:00 UTC,71797.805
6610,2019-02-15 23:40:00 UTC,71868.91
6611,2019-02-15 23:50:00 UTC,71977.4
6612,2019-02-16 00:00:00 UTC,72069.0
6613,2019-02-16 00:10:00 UTC,72118.0
6614,2019-02-16 00:20:00 UTC,72147.1
6615,2019-02-16 00:30:00 UTC,72168.3
6616,2019-02-16 00:40:00 UTC,72182.8
6617,2019-02-16 00:50:00 UTC,72194.4
6618,2019-02-16 01:00:00 UTC,72204.1
6619,2019-02-16 01:10:00 UTC,72206.5
6620,2019-02-16 01:20:00 UTC,72206.5
6621,2019-02-16 01:30:00 UTC,72207.1
6622,2019-02-16 01:40:00 UTC,72203.695
6623,2019-02-16 01:50:00 UTC,72199.4
6624,2019-02-16 02:00:00 UTC,72194.0
6625,2019-02-16 02:10:00 UTC,72188.5
6626,2019-02-16 02:20:00 UTC,72182.9
6627,2019-02-16 02:30:00 UTC,72176.8
6628,2019-02-16 02:40:00 UTC,72168.59
6629,2019-02-16 02:50:00 UTC,72160.305
6630,2019-02-16 03:00:00 UTC,72148.3
6631,2019-02-16 03:10:00 UTC,72133.9
6632,2019-02-16 03:20:00 UTC,72117.4
6633,2019-02-16 03:30:00 UTC,72098.1
6634,2019-02-16 03:40:00 UTC,72077.195
6635,2019-02-16 03:50:00 UTC,72055.2
6636,2019-02-16 04:00:00 UTC,72037.0
6637,2019-02-16 04:10:00 UTC,72019.5
6638,2019-02-16 04:20:00 UTC,72002.5
6639,2019-02-16 04:30:00 UTC,71987.59
6640,2019-02-16 04:40:00 UTC,71973.2
6641,2019-02-16 04:50:00 UTC,71960.6
6642,2019-02-16 05:00:00 UTC,71949.1
6643,2019-02-16 05:10:00 UTC,71938.7
6644,2019-02-16 05:20:00 UTC,71929.305
6645,2019-02-16 05:30:00 UTC,71919.9
6646,2019-02-16 05:40:00 UTC,71911.7
6647,2019-02-16 05:50:00 UTC,71904.0
6648,2019-02-16 06:00:00 UTC,71896.305
6649,2019-02-16 06:10:00 UTC,71889.1
6650,2019-02-16 06:20:00 UTC,71882.5
6651,2019-02-16 06:30:00 UTC,71875.9
6652,2019-02-16 06:40:00 UTC,71869.2
6653,2019-02-16 06:50:00 UTC,71864.9
6654,2019-02-16 07:00:00 UTC,71862.2
6655,2019-02-16 07:10:00 UTC,71859.4
6656,2019-02-16 07:20:00 UTC,71855.5
6657,2019-02-16 07:30:00 UTC,71850.6
6658,2019-02-16 07:40:00 UTC,71845.6
6659,2019-02-16 07:50:00 UTC,71840.6
6660,2019-02-16 08:00:00 UTC,71835.195
6661,2019-02-16 08:10:00 UTC,71830.2
6662,2019-02-16 08:20:00 UTC,71824.7
6663,2019-02-16 08:30:00 UTC,71820.9
6664,2019-02-16 08:40:00 UTC,71817.6
6665,2019-02-16 08:50:00 UTC,71817.0
6666,2019-02-16 09:00:00 UTC,71824.7
6667,2019-02-16 09:10:00 UTC,71828.0
6668,2019-02-16 09:20:00 UTC,71823.7
6669,2019-02-16 09:30:00 UTC,71818.4
6670,2019-02-16 09:40:00 UTC,71815.305
6671,2019-02-16 09:50:00 UTC,71823.7
6672,2019-02-16 10:00:00 UTC,71847.305
6673,2019-02-16 10:10:00 UTC,71872.0
6674,2019-02-16 10:20:00 UTC,71915.6
6675,2019-02-16 10:30:00 UTC,71960.7
6676,2019-02-16 10:40:00 UTC,72002.0
6677,2019-02-16 10:50:00 UTC,72032.7
6678,2019-02-16 11:00:00 UTC,72050.9
6679,2019-02-16 11:10:00 UTC,72062.41
6680,2019-02-16 11:20:00 UTC,72068.59
6681,2019-02-16 11:30:00 UTC,72080.6
6682,2019-02-16 11:40:00 UTC,72083.9
6683,2019-02-16 11:50:00 UTC,72086.6
6684,2019-02-16 12:00:00 UTC,72086.0
6685,2019-02-16 12:10:00 UTC,72087.7
6686,2019-02-16 12:20:00 UTC,72088.4
6687,2019-02-16 12:30:00 UTC,72087.7
6688,2019-02-16 12:40:00 UTC,72086.9
6689,2019-02-16 12:50:00 UTC,72083.9
6690,2019-02-16 13:00:00 UTC,72080.7
6691,2019-02-16 13:10:00 UTC,72075.2
6692,2019-02-16 13:20:00 UTC,71934.195
6693,2019-02-16 13:30:00 UTC,72059.805
6694,2019-02-16 13:40:00 UTC,72049.4
6695,2019-02-16 13:50:00 UTC,72037.09
6696,2019-02-16 14:00:00 UTC,72025.6
6697,2019-02-16 14:10:00 UTC,72014.695
6698,2019-02-16 14:20:00 UTC,72002.195
6699,2019-02-16 14:30:00 UTC,71988.8
6700,2019-02-16 14:40:00 UTC,71977.195
6701,2019-02-16 14:50:00 UTC,71965.6
6702,2019-02-16 15:00:00 UTC,71954.6
6703,2019-02-16 15:10:00 UTC,71943.91
6704,2019-02-16 15:20:00 UTC,71846.195
6705,2019-02-16 15:30:00 UTC,71924.3
6706,2019-02-16 15:40:00 UTC,71914.9
6707,2019-02-16 15:50:00 UTC,71906.6
6708,2019-02-16 16:00:00 UTC,71898.4
6709,2019-02-16 16:10:00 UTC,71889.5
6710,2019-02-16 16:20:00 UTC,71881.2
6711,2019-02-16 16:30:00 UTC,71872.805
6712,2019-02-16 16:40:00 UTC,71865.1
6713,2019-02-16 16:50:00 UTC,71859.1
6714,2019-02-16 17:00:00 UTC,71853.695
6715,2019-02-16 17:10:00 UTC,71849.8
6716,2019-02-16 17:20:00 UTC,71899.3
6717,2019-02-16 17:30:00 UTC,71842.9
6718,2019-02-16 17:40:00 UTC,71836.8
6719,2019-02-16 17:50:00 UTC,71832.9
6720,2019-02-16 18:00:00 UTC,71827.9
6721,2019-02-16 18:10:00 UTC,71822.9
6722,2019-02-16 18:20:00 UTC,71819.6
6723,2019-02-16 18:30:00 UTC,71816.4
6724,2019-02-16 18:40:00 UTC,71812.91
6725,2019-02-16 18:50:00 UTC,71807.8
6726,2019-02-16 19:00:00 UTC,71802.195
6727,2019-02-16 19:10:00 UTC,71821.5
6728,2019-02-16 19:20:00 UTC,72335.1
6729,2019-02-16 19:30:00 UTC,71978.695
6730,2019-02-16 19:40:00 UTC,72055.4
6731,2019-02-16 19:50:00 UTC,72088.5
6732,2019-02-16 20:00:00 UTC,72104.4
6733,2019-02-16 20:10:00 UTC,72131.5
6734,2019-02-16 20:20:00 UTC,72152.4
6735,2019-02-16 20:30:00 UTC,72179.5
6736,2019-02-16 20:40:00 UTC,72218.59
6737,2019-02-16 20:50:00 UTC,72251.1
6738,2019-02-16 21:00:00 UTC,72273.6
6739,2019-02-16 21:10:00 UTC,72300.41
6740,2019-02-16 21:20:00 UTC,72381.2
6741,2019-02-16 21:30:00 UTC,72362.09
6742,2019-02-16 21:40:00 UTC,72382.8
6743,2019-02-16 21:50:00 UTC,72394.3
6744,2019-02-16 22:00:00 UTC,72399.8
6745,2019-02-16 22:10:00 UTC,72398.7
6746,2019-02-16 22:20:00 UTC,72388.4
