prefixo,nome,transmissao,valor_leitura_flu,valor,intervalo
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71694.8,,2018-10-01 22:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71693.2,,2018-10-01 22:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71690.9,,2018-10-01 22:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71689.3,,2018-10-01 22:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71688.2,,2018-10-01 23:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71687.2,,2018-10-01 23:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71684.305,,2018-10-01 23:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71683.195,,2018-10-01 23:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71682.2,,2018-10-01 23:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.09,,2018-10-01 23:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71681.09,,2018-10-02 00:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71679.9,,2018-10-02 00:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71679.9,,2018-10-02 00:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71678.9,,2018-10-02 00:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71678.805,,2018-10-02 00:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71678.9,,2018-10-02 00:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71677.805,,2018-10-02 01:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71677.805,,2018-10-02 01:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 01:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 01:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 01:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 01:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 02:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.5,,2018-10-02 02:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 02:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 02:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 02:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 02:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.6,,2018-10-02 03:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.5,,2018-10-02 03:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.6,,2018-10-02 03:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 03:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 03:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 03:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71676.7,,2018-10-02 04:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.5,,2018-10-02 04:10:00 UTC
