,valor_leitura_flu_413
5362,71751.1
5363,71749.91
5364,71747.195
5365,71746.1
5366,71743.59
5367,71741.7
5368,71739.4
5369,71737.3
5370,71735.6
5371,71734.0
5372,71731.8
5373,71730.7
5374,71728.0
5375,71725.3
5376,71722.6
5377,71720.4
5378,71717.6
5379,71714.805
5380,71713.1
5381,71712.0
5382,71710.4
5383,71709.305
5384,71707.6
5385,71706.0
5386,71705.0
5387,71704.4
5388,71703.4
5389,71703.4
5390,71701.7
5391,71701.7
5392,71702.195
5393,71701.6
5394,71702.1
5395,71702.1
5396,71704.305
5397,71704.305
5398,71704.305
5399,71704.305
5400,71703.695
5401,71703.305
5402,71703.305
5403,71701.7
5404,71702.195
5405,71701.1
5406,71700.6
5407,71700.5
5408,71699.91
5409,71698.8
5410,71698.2
5411,71698.2
5412,71698.2
5413,71698.7
5414,71696.4
5415,71696.5
5416,71696.0
5417,71695.4
5418,71692.6
5419,71692.0
5420,71691.5
5421,71692.6
5422,71693.2
5423,71694.3
5424,71692.7
5425,71693.1
5426,71692.5
5427,71693.0
5428,71693.1
5429,71692.5
5430,71690.805
5431,71689.0
5432,71688.5
5433,71687.91
5434,71686.9
5435,71684.695
5436,71684.695
5437,71685.305
5438,71686.4
5439,71686.3
5440,71687.41
5441,71689.1
5442,71689.1
5443,71690.305
5444,71690.305
5445,71690.305
5446,71690.305
5447,71690.305
5448,71690.305
5449,71690.4
5450,71689.3
5451,71689.3
5452,71688.2
5453,71687.59
5454,71687.59
5455,71688.3
5456,71688.8
5457,71690.4
5458,71691.6
5459,71692.1
5460,71692.6
5461,71693.2
5462,71692.6
5463,71692.1
5464,71691.6
5465,71689.9
5466,71689.3
5467,71688.8
5468,71688.8
5469,71689.9
5470,71691.6
5471,71691.6
5472,71691.6
5473,71692.7
5474,71692.1
5475,71692.1
5476,71691.0
5477,71689.3
5478,71688.8
5479,71688.3
5480,71687.2
5481,71686.0
5482,71684.9
5483,71685.0
5484,71684.9
5485,71684.9
5486,71685.5
5487,71683.805
5488,71684.305
5489,71683.195
5490,71683.195
5491,71682.8
5492,71681.6
5493,71681.6
5494,71681.09
5495,71681.09
5496,71681.09
5497,71681.09
5498,71679.9
5499,71678.9
5500,71678.9
5501,71680.0
5502,71678.9
5503,71678.9
5504,71677.805
5505,71677.805
5506,71677.805
5507,71677.805
5508,71677.805
5509,71676.7
5510,71676.7
5511,71676.7
5512,71675.6
5513,71675.6
5514,71674.5
5515,71674.5
5516,71673.4
5517,71672.4
5518,71672.4
5519,71671.195
5520,71671.195
5521,71672.4
5522,71671.305
5523,71672.4
5524,71672.4
5525,71671.305
5526,71671.305
5527,71671.305
5528,71671.4
5529,71671.4
5530,71671.5
5531,71670.5
5532,71669.5
5533,71669.5
5534,71668.2
5535,71668.3
5536,71668.2
5537,71668.2
5538,71669.4
5539,71668.2
5540,71669.3
5541,71669.3
5542,71669.3
5543,71671.4
5544,71671.4
5545,71672.4
5546,71672.4
5547,71673.6
5548,71674.5
5549,71675.6
5550,71676.8
5551,71677.805
5552,71675.6
5553,71678.305
5554,71677.695
5555,71679.9
5556,71678.9
5557,71678.9
5558,71678.9
5559,71679.9
5560,71679.9
5561,71677.805
5562,71677.695
5563,71675.5
5564,71676.6
5565,71674.3
5566,71674.3
5567,71674.2
5568,71674.2
5569,71675.3
5570,71676.4
5571,71675.3
5572,71675.3
5573,71676.4
5574,71677.5
5575,71676.9
5576,71677.5
5577,71677.5
5578,71678.6
5579,71678.5
5580,71678.5
5581,71679.7
5582,71679.7
5583,71681.41
5584,71681.41
5585,71680.8
5586,71681.41
5587,71680.8
5588,71681.41
5589,71680.9
5590,71680.9
5591,71681.41
5592,71680.9
5593,71680.9
5594,71680.9
5595,71680.9
5596,71679.9
5597,71679.9
5598,71678.695
5599,71677.695
5600,71677.695
5601,71677.695
5602,71677.695
5603,71677.695
5604,71677.695
5605,71677.695
5606,71678.805
5607,71679.9
5608,71678.805
5609,71679.9
5610,71679.9
5611,71678.9
5612,71678.9
5613,71678.9
5614,71679.9
5615,71678.9
5616,71678.9
5617,71678.9
5618,71677.805
5619,71677.805
5620,71677.805
5621,71677.805
5622,71677.805
5623,71677.805
5624,71676.7
5625,71677.805
5626,71676.7
5627,71676.7
5628,71676.7
5629,71675.6
5630,71675.6
5631,71675.6
5632,71674.5
5633,71674.5
5634,71674.5
5635,71673.4
5636,71672.4
5637,71672.305
5638,71672.4
5639,71671.1
5640,71671.195
5641,71671.1
5642,71670.1
5643,71670.1
5644,71670.1
5645,71670.1
5646,71670.1
5647,71670.1
5648,71669.1
5649,71669.1
5650,71669.1
5651,71669.1
5652,71668.0
5653,71668.0
5654,71666.805
5655,71666.805
5656,71666.805
5657,71665.805
5658,71665.805
5659,71665.805
5660,71664.695
5661,71665.805
5662,71664.695
5663,71664.695
5664,71664.695
5665,71663.5
5666,71663.6
5667,71663.6
5668,71662.59
5669,71660.5
5670,71659.5
5671,71657.3
5672,71657.4
5673,71657.4
5674,71655.1
5675,71655.0
5676,71655.0
5677,71653.9
5678,71655.0
5679,71653.9
5680,71655.0
5681,71656.09
5682,71656.09
5683,71657.2
5684,71657.1
5685,71658.195
5686,71659.305
5687,71660.305
5688,71661.4
5689,71661.4
5690,71663.5
5691,71663.5
5692,71663.5
5693,71664.6
5694,71666.7
5695,71666.7
5696,71667.8
5697,71670.1
5698,71668.91
5699,71670.0
5700,71671.1
5701,71672.305
5702,71672.195
5703,71674.4
5704,71674.4
5705,71674.54761904762
5706,71674.69523809523
5707,71674.84285714285
5708,71674.99047619048
5709,71675.13809523809
5710,71675.28571428571
5711,71675.43333333333
5712,71675.58095238094
5713,71675.72857142857
5714,71675.87619047619
5715,71676.0238095238
5716,71676.17142857143
5717,71676.31904761905
5718,71676.46666666666
5719,71676.61428571428
5720,71676.76190476191
5721,71676.90952380952
5722,71677.05714285714
5723,71677.20476190477
5724,71677.35238095238
5725,71677.5
5726,71678.4
5727,71678.4
5728,71679.6
5729,71679.7
5730,71679.7
5731,71678.6
5732,71677.5
5733,71675.3
5734,71674.2
5735,71674.2
5736,71673.2
5737,71673.2
5738,71673.2
5739,71673.2
5740,71673.3
5741,71674.3
5742,71674.3
5743,71674.4
5744,71674.4
5745,71675.41
5746,71676.6
5747,71676.6
5748,71676.7
5749,71676.7
5750,71676.7
5751,71676.7
5752,71676.7
5753,71676.7
5754,71676.7
5755,71676.7
5756,71675.6
5757,71675.6
5758,71675.5
5759,71675.6
5760,71675.5
5761,71676.7
5762,71676.7
5763,71676.7
5764,71676.7
5765,71676.7
5766,71677.805
5767,71677.805
5768,71677.805
5769,71676.7
5770,71675.5
5771,71675.6
5772,71674.5
5773,71674.5
5774,71673.4
5775,71673.4
5776,71672.4
5777,71672.305
5778,71671.195
5779,71671.195
5780,71670.1
5781,71670.1
5782,71670.1
5783,71669.1
5784,71668.0
5785,71669.1
5786,71667.9
5787,71666.805
5788,71668.0
5789,71666.805
5790,71666.805
5791,71666.805
5792,71666.805
5793,71665.695
5794,71665.805
5795,71665.805
5796,71664.695
5797,71664.6
5798,71664.695
5799,71663.5
5800,71663.5
5801,71662.41
5802,71662.5
5803,71661.4
5804,71660.305
5805,71659.305
5806,71658.3
5807,71657.1
5808,71656.09
5809,71655.0
5810,71653.9
5811,71653.9
5812,71652.9
5813,71651.8
5814,71650.8
5815,71649.7
5816,71649.59
5817,71649.59
5818,71649.59
5819,71648.6
5820,71648.5
5821,71648.4
5822,71648.4
5823,71649.4
5824,71649.4
5825,71649.4
5826,71650.41
5827,71652.6
5828,71652.695
5829,71652.6
5830,71652.6
5831,71652.6
5832,71653.5
5833,71654.6
5834,71655.8
5835,71657.9
5836,71657.9
5837,71659.1
5838,71661.2
5839,71661.1
5840,71662.2
5841,71664.4
5842,71664.4
5843,71665.5
5844,71666.6
5845,71665.5
5846,71667.7
5847,71668.8
5848,71668.8
5849,71668.7
5850,71668.7
5851,71668.7
5852,71669.8
5853,71669.8
5854,71671.0
5855,71669.8
5856,71670.9
5857,71670.8
5858,71670.8
5859,71673.0
5860,71671.9
5861,71671.9
5862,71672.0
5863,71671.9
5864,71670.8
5865,71670.8
5866,71671.805
5867,71671.9
5868,71671.9
5869,71669.6
5870,71669.6
5871,71669.6
5872,71670.8
5873,71670.8
5874,71670.8
5875,71670.9
5876,71670.9
5877,71670.9
5878,71672.0
5879,71670.9
5880,71672.0
5881,71672.0
5882,71672.1
5883,71672.1
5884,71672.1
5885,71673.2
5886,71674.3
5887,71674.3
5888,71675.41
5889,71675.41
5890,71675.41
5891,71675.41
5892,71676.6
5893,71675.41
5894,71676.6
5895,71676.6
5896,71675.41
5897,71675.41
5898,71675.41
5899,71675.41
5900,71674.4
5901,71674.4
5902,71674.4
5903,71673.3
5904,71673.3
5905,71673.3
5906,71673.3
5907,71672.195
5908,71672.195
5909,71671.0
5910,71671.1
5911,71671.0
5912,71671.0
5913,71671.0
5914,71671.0
5915,71671.0
5916,71671.1
5917,71671.1
5918,71671.0
5919,71671.1
5920,71671.1
5921,71671.1
5922,71670.1
5923,71670.0
5924,71670.0
5925,71668.91
5926,71669.0
5927,71667.9
5928,71667.9
5929,71666.7
5930,71666.805
5931,71666.7
5932,71666.7
5933,71665.6
5934,71665.695
5935,71665.695
5936,71664.6
5937,71664.6
5938,71664.6
5939,71664.6
5940,71663.5
5941,71663.5
5942,71663.5
5943,71663.5
5944,71663.5
5945,71663.5
5946,71663.5
5947,71663.5
5948,71663.5
5949,71662.5
5950,71662.5
5951,71661.4
5952,71661.5
5953,71659.305
5954,71658.1
5955,71657.0
5956,71657.0
5957,71657.0
5958,71656.9
5959,71658.0
5960,71659.1
5961,71659.1
5962,71660.305
5963,71660.305
5964,71660.4
5965,71659.305
5966,71657.0
5967,71658.1
5968,71658.1
5969,71659.195
5970,71658.1
5971,71658.0
5972,71660.305
5973,71660.305
5974,71659.1
5975,71659.1
5976,71659.1
5977,71661.2
5978,71660.8
5979,71661.2
5980,71662.3
5981,71664.4
5982,71665.6
5983,71665.5
5984,71665.5
5985,71666.5
5986,71668.8
5987,71669.9
5988,71668.8
5989,71669.9
5990,71669.8
5991,71669.9
5992,71669.9
5993,71669.9
5994,71671.0
5995,71669.8
5996,71671.0
5997,71669.8
5998,71668.7
5999,71669.7
6000,71668.59
6001,71669.7
6002,71668.7
6003,71669.7
6004,71668.7
6005,71669.7
6006,71669.8
6007,71669.7
6008,71669.7
6009,71669.6
6010,71669.7
6011,71668.59
6012,71668.59
6013,71669.6
6014,71669.6
6015,71669.6
6016,71670.8
6017,71669.6
6018,71669.6
6019,71670.8
6020,71670.8
6021,71669.6
6022,71669.6
6023,71669.6
6024,71669.7
6025,71669.7
6026,71670.9
6027,71670.9
6028,71670.9
6029,71672.0
6030,71673.1
6031,71673.1
6032,71673.0
6033,71674.2
6034,71675.3
6035,71675.3
6036,71676.4
6037,71676.5
6038,71676.4
6039,71677.6
6040,71677.6
6041,71676.6
6042,71676.5
6043,71675.41
6044,71674.3
6045,71674.3
6046,71673.2
6047,71672.1
6048,71672.1
6049,71671.0
6050,71671.0
6051,71671.0
6052,71671.0
6053,71671.0
6054,71672.1
6055,71672.195
6056,71673.3
6057,71673.3
6058,71674.4
6059,71675.41
6060,71675.41
6061,71676.6
6062,71677.695
6063,71677.805
6064,71676.7
6065,71676.6
6066,71675.41
6067,71674.4
6068,71673.3
6069,71672.195
6070,71672.195
6071,71671.0
6072,71670.0
6073,71668.91
6074,71667.8
6075,71666.7
6076,71665.6
6077,71665.6
6078,71665.6
6079,71665.6
6080,71663.5
6081,71662.3
6082,71662.3
6083,71662.3
6084,71662.3
6085,71662.3
6086,71662.3
6087,71663.5
6088,71665.6
6089,71667.9
6090,71667.9
6091,71667.9
6092,71666.805
6093,71670.1
6094,71679.9
6095,71693.7
6096,71706.41
6097,71714.1
6098,71717.9
6099,71719.0
6100,71717.9
6101,71716.305
6102,71714.1
6103,71710.8
6104,71706.9
6105,71704.2
6106,71700.41
6107,71697.1
6108,71694.3
6109,71692.7
6110,71690.0
6111,71687.3
6112,71685.1
6113,71682.9
6114,71680.2
6115,71678.9
6116,71677.805
6117,71675.6
6118,71674.4
6119,71673.3
6120,71673.3
6121,71674.4
6122,71673.3
6123,71672.4
6124,71671.195
6125,71670.0
6126,71671.1
6127,71672.195
6128,71670.0
6129,71670.0
6130,71670.0
6131,71670.0
6132,71667.8
6133,71668.5
6134,71667.8
6135,71666.7
6136,71665.6
6137,71666.6
6138,71666.6
6139,71668.8
6140,71669.9
6141,71669.9
6142,71669.9
6143,71671.0
6144,71671.0
6145,71670.0
6146,71670.5
6147,71669.9
6148,71667.7
6149,71667.7
6150,71666.6
6151,71665.4
6152,71665.305
6153,71666.4
6154,71667.5
6155,71667.5
6156,71667.5
6157,71668.59
6158,71669.7
6159,71667.6
6160,71666.5
6161,71667.6
6162,71667.7
6163,71667.6
6164,71668.7
6165,71751.6
6166,71857.3
6167,71898.8
6168,71918.0
6169,71920.3
6170,71914.2
6171,71902.195
6172,71888.9
6173,71875.2
6174,71861.4
6175,71851.0
6176,71844.4
6177,71844.5
6178,71849.4
6179,71862.59
6180,71892.4
6181,71932.8
6182,71972.1
6183,72002.4
6184,72021.695
6185,72030.5
6186,72033.805
6187,72030.7
6188,72024.5
6189,72014.5
6190,72001.9
6191,71989.2
6192,71973.8
6193,71959.5
6194,71944.1
6195,71929.305
6196,71914.4
6197,71900.09
6198,71886.4
6199,71873.7
6200,71861.6
6201,71850.0
6202,71839.0
6203,71828.6
6204,71819.2
6205,71810.4
6206,71802.695
6207,71795.0
6208,71787.91
6209,71781.2
6210,71775.2
6211,71768.59
6212,71763.1
6213,71757.1
6214,71752.695
6215,71747.695
6216,71742.7
6217,71738.9
6218,71733.4
6219,71729.5
6220,71727.305
6221,71724.5
6222,71722.4
6223,71719.7
6224,71718.0
6225,71715.805
6226,71714.1
6227,71712.5
6228,71712.0
6229,71711.3
6230,71710.305
6231,71709.195
6232,71708.695
6233,71707.6
6234,71708.1
6235,71711.3
6236,71716.9
6237,71720.695
6238,71725.09
6239,71729.0
6240,71730.6
6241,71730.6
6242,71730.0
6243,71729.6
6244,71729.6
6245,71729.6
6246,71730.7
6247,71736.3
6248,71746.695
6249,71761.7
6250,71774.8
6251,71787.0
6252,71793.0
6253,71798.5
6254,71799.0
6255,71798.4
6256,71795.695
6257,71791.805
6258,71787.91
6259,71782.5
6260,71777.5
6261,71772.5
6262,71766.7
6263,71760.7
6264,71755.5
6265,71749.5
6266,71744.4
6267,71739.5
6268,71735.6
6269,71731.3
6270,71727.4
6271,71724.1
6272,71719.7
6273,71717.5
6274,71713.7
6275,71710.9
6276,71707.0
6277,71706.6
6278,71703.695
6279,71701.6
6280,71699.3
6281,71697.195
6282,71696.0
6283,71694.8
6284,71693.8
6285,71691.6
6286,71690.0
6287,71689.4
6288,71688.9
6289,71688.3
6290,71688.3
6291,71687.2
6292,71687.7
6293,71687.2
6294,71687.7
6295,71687.7
6296,71687.7
6297,71688.8
6298,71689.9
6299,71690.4
6300,71691.6
6301,71693.3
6302,71692.7
6303,71692.7
6304,71693.3
6305,71692.2
6306,71691.6
6307,71692.1
6308,71691.1
6309,71690.5
6310,71690.0
6311,71688.8
6312,71688.8
6313,71689.4
6314,71688.8
6315,71688.3
6316,71687.8
6317,71687.3
6318,71687.5
6319,71687.3
6320,71685.6
6321,71685.6
6322,71685.0
6323,71684.5
6324,71684.0
6325,71683.9
6326,71683.4
6327,71683.9
6328,71684.5
6329,71684.5
6330,71684.5
6331,71684.5
6332,71684.5
6333,71685.0
6334,71685.0
6335,71684.0
6336,71683.4
6337,71682.8
6338,71682.8
6339,71681.2
6340,71681.7
6341,71681.2
6342,71679.0
6343,71678.9
6344,71680.0
6345,71678.9
6346,71679.0
6347,71677.9
6348,71676.8
6349,71676.8
6350,71677.9
6351,71676.8
6352,71675.6
6353,71674.59
6354,71674.59
6355,71673.5
6356,71672.4
6357,71672.4
6358,71672.4
6359,71671.195
6360,71671.195
6361,71670.2
6362,71670.2
6363,71670.2
6364,71670.2
6365,71670.2
6366,71670.2
6367,71669.1
6368,71668.0
6369,71668.0
6370,71666.9
6371,71666.805
6372,71665.805
6373,71665.805
6374,71665.805
6375,71664.695
6376,71664.695
6377,71663.5
6378,71663.5
6379,71663.5
6380,71662.5
6381,71662.5
6382,71661.4
6383,71661.4
6384,71661.4
6385,71660.305
6386,71661.4
6387,71662.59
6388,71662.5
6389,71662.59
6390,71663.7
6391,71663.7
6392,71663.7
6393,71664.9
6394,71663.7
6395,71663.8
6396,71662.59
6397,71662.59
6398,71662.59
6399,71661.5
6400,71662.59
6401,71662.5
6402,71662.5
6403,71663.6
6404,71662.59
6405,71662.59
6406,71662.59
6407,71663.6
6408,71664.805
6409,71665.9
6410,71665.805
6411,71666.805
6412,71666.805
6413,71667.9
6414,71669.0
6415,71670.1
6416,71670.0
6417,71671.1
6418,71671.195
6419,71671.195
6420,71671.1
6421,71672.305
6422,71672.305
6423,71673.4
6424,71673.4
6425,71673.4
6426,71673.4
6427,71674.5
6428,71673.4
6429,71673.5
6430,71674.59
6431,71673.5
6432,71672.4
6433,71671.1
6434,71671.1
6435,71671.1
6436,71672.305
6437,71672.305
6438,71673.4
6439,71673.4
6440,71673.5
6441,71674.59
6442,71674.59
6443,71674.59
6444,71673.6
6445,71673.5
6446,71673.5
6447,71674.5
6448,71673.4
6449,71672.305
6450,71672.305
6451,71672.305
6452,71672.305
6453,71672.4
6454,71673.4
6455,71673.4
6456,71672.4
6457,71672.4
6458,71673.4
6459,71673.4
6460,71674.5
6461,71674.5
6462,71674.5
6463,71675.6
6464,71675.6
6465,71675.6
6466,71675.6
6467,71675.6
6468,71676.8
6469,71676.8
6470,71676.8
6471,71677.9
6472,71677.9
6473,71677.9
6474,71679.0
6475,71678.9
6476,71679.0
6477,71678.9
6478,71678.9
6479,71678.9
6480,71677.9
6481,71676.8
6482,71676.7
6483,71675.6
6484,71675.6
6485,71674.5
6486,71674.5
6487,71674.5
6488,71673.4
6489,71673.5
6490,71673.5
6491,71672.4
6492,71672.4
6493,71672.4
6494,71672.4
6495,71672.4
6496,71671.195
6497,71671.195
6498,71670.1
6499,71670.1
6500,71669.1
6501,71669.1
6502,71668.0
6503,71666.805
6504,71666.805
6505,71666.805
6506,71666.805
6507,71665.695
6508,71665.695
6509,71665.805
6510,71665.805
6511,71665.805
6512,71665.805
6513,71665.805
6514,71664.695
6515,71663.5
6516,71663.5
6517,71663.5
6518,71662.5
6519,71661.4
6520,71661.3
6521,71661.4
6522,71660.305
6523,71660.305
6524,71660.305
6525,71660.305
6526,71660.4
6527,71658.3
6528,71658.3
6529,71657.2
6530,71657.2
6531,71657.2
6532,71656.0
6533,71656.0
6534,71657.0
6535,71658.1
6536,71659.1
6537,71659.1
6538,71660.305
6539,71660.195
6540,71660.195
6541,71661.3
6542,71661.3
6543,71661.3
6544,71661.3
6545,71662.3
6546,71662.3
6547,71663.5
6548,71663.5
6549,71663.5
6550,71664.6
6551,71664.6
6552,71665.805
6553,71665.805
6554,71666.805
6555,71668.0
6556,71668.0
6557,71669.1
6558,71669.1
6559,71670.1
6560,71670.1
6561,71671.1
6562,71671.1
6563,71671.1
6564,71671.1
6565,71671.195
6566,71672.4
6567,71672.4
6568,71671.1
6569,71677.805
6570,71693.2
6571,71708.6
6572,71713.6
6573,71717.0
6574,71729.0
6575,71746.6
6576,71760.9
6577,71775.2
6578,71782.4
6579,71792.2
6580,71801.0
6581,71812.5
6582,71823.7
6583,71831.5
6584,71836.3
6585,71838.5
6586,71839.3
6587,71837.91
6588,71835.7
6589,71832.3
6590,71827.195
6591,71821.805
6592,71815.695
6593,71808.6
6594,71802.6
6595,71795.4
6596,71788.3
6597,71782.2
6598,71776.2
6599,71770.1
6600,71765.195
6601,71759.695
6602,71754.7
6603,71750.9
6604,71747.6
6605,71747.0
6606,71748.7
6607,71754.2
6608,71759.1
6609,71797.805
6610,71868.91
6611,71977.4
6612,72069.0
6613,72118.0
6614,72147.1
6615,72168.3
6616,72182.8
6617,72194.4
6618,72204.1
6619,72206.5
6620,72206.5
6621,72207.1
6622,72203.695
6623,72199.4
6624,72194.0
6625,72188.5
6626,72182.9
6627,72176.8
6628,72168.59
6629,72160.305
6630,72148.3
6631,72133.9
6632,72117.4
6633,72098.1
6634,72077.195
6635,72055.2
6636,72037.0
6637,72019.5
6638,72002.5
6639,71987.59
6640,71973.2
6641,71960.6
6642,71949.1
6643,71938.7
6644,71929.305
6645,71919.9
6646,71911.7
6647,71904.0
6648,71896.305
6649,71889.1
6650,71882.5
6651,71875.9
6652,71869.2
6653,71864.9
6654,71862.2
6655,71859.4
6656,71855.5
6657,71850.6
6658,71845.6
6659,71840.6
6660,71835.195
6661,71830.2
6662,71824.7
6663,71820.9
6664,71817.6
6665,71817.0
6666,71824.7
6667,71828.0
6668,71823.7
6669,71818.4
6670,71815.305
6671,71823.7
6672,71847.305
6673,71872.0
6674,71915.6
6675,71960.7
6676,72002.0
6677,72032.7
6678,72050.9
6679,72062.41
6680,72068.59
6681,72080.6
6682,72083.9
6683,72086.6
6684,72086.0
6685,72087.7
6686,72088.4
6687,72087.7
6688,72086.9
6689,72083.9
6690,72080.7
6691,72075.2
6692,71934.195
6693,72059.805
6694,72049.4
6695,72037.09
6696,72025.6
6697,72014.695
6698,72002.195
6699,71988.8
6700,71977.195
6701,71965.6
6702,71954.6
6703,71943.91
6704,71846.195
6705,71924.3
6706,71914.9
6707,71906.6
6708,71898.4
6709,71889.5
6710,71881.2
6711,71872.805
6712,71865.1
6713,71859.1
6714,71853.695
6715,71849.8
6716,71899.3
6717,71842.9
6718,71836.8
6719,71832.9
6720,71827.9
6721,71822.9
6722,71819.6
6723,71816.4
6724,71812.91
6725,71807.8
6726,71802.195
6727,71821.5
6728,72335.1
6729,71978.695
6730,72055.4
6731,72088.5
6732,72104.4
6733,72131.5
6734,72152.4
6735,72179.5
6736,72218.59
6737,72251.1
6738,72273.6
6739,72300.41
6740,72381.2
6741,72362.09
6742,72382.8
6743,72394.3
6744,72399.8
6745,72398.7
6746,72388.4
6747,72376.8
6748,72369.1
6749,72366.4
6750,72371.305
6751,72380.4
6752,72268.3
6753,72376.9
6754,72370.0
6755,72364.2
6756,72356.6
6757,72347.1
6758,72075.09
6759,72327.305
6760,72316.305
6761,72304.8
6762,72293.3
6763,72280.7
6764,72268.3
6765,72254.4
6766,72239.6
6767,72224.1
6768,72207.1
6769,72190.4
6770,71950.6
6771,72153.695
6772,72136.6
6773,72120.1
6774,72104.0
6775,72089.3
6776,72075.09
6777,72062.41
6778,72049.7
6779,72037.59
6780,72026.6
6781,72016.7
6782,71864.805
6783,71995.8
6784,71986.4
6785,71977.1
6786,71968.3
6787,71958.9
6788,71950.6
6789,71941.805
6790,71933.6
6791,71925.9
6792,71917.1
6793,71910.0
6794,71809.305
6795,71895.6
6796,71889.1
6797,71883.0
6798,71876.4
6799,71870.8
6800,71864.805
6801,71859.805
6802,71854.9
6803,71849.4
6804,71844.5
6805,71839.6
6806,71775.9
6807,71829.7
6808,71825.3
6809,71821.4
6810,71817.6
6811,71813.2
6812,71809.305
6813,71805.6
6814,71802.1
6815,71798.9
6816,71796.1
6817,71793.3
6818,71755.4
6819,71787.3
6820,71785.195
6821,71782.9
6822,71780.8
6823,71778.6
6824,71775.9
6825,71773.6
6826,71770.8
6827,71768.7
6828,71766.0
6829,71764.3
6830,71754.8
6831,71761.0
6832,71759.9
6833,71758.195
6834,71757.2
6835,71755.9
6836,71755.4
6837,71754.305
6838,71753.195
6839,71752.695
6840,71752.195
6841,71752.195
6842,71746.9
6843,71753.1
6844,71753.0
6845,71753.5
6846,71754.1
6847,71754.2
6848,71754.8
6849,71754.8
6850,71754.2
6851,71753.195
6852,71752.6
6853,71751.4
6854,71740.305
6855,71750.41
6856,71749.3
6857,71748.8
6858,71747.6
6859,71747.6
6860,71746.9
6861,71746.4
6862,71745.8
6863,71745.3
6864,71744.7
6865,71744.7
6866,71738.7
6867,71742.4
6868,71743.1
6869,71742.0
6870,71741.4
6871,71740.9
6872,71740.305
6873,71740.305
6874,71740.805
6875,71740.805
6876,71741.305
6877,71741.9
6878,71737.0
6879,71741.305
6880,71741.305
6881,71740.305
6882,71739.695
6883,71738.6
6884,71738.7
6885,71738.1
6886,71737.59
6887,71738.1
6888,71737.59
6889,71737.0
6890,71722.305
6891,71737.59
6892,71737.59
6893,71737.59
6894,71737.0
6895,71737.0
6896,71737.0
6897,71736.5
6898,71736.0
6899,71735.4
6900,71735.4
6901,71735.4
6902,71716.805
6903,71732.7
6904,71730.0
6905,71727.195
6906,71725.0
6907,71723.9
6908,71722.305
6909,71721.695
6910,71720.1
6911,71719.5
6912,71719.6
6913,71719.6
6914,71710.195
6915,71717.9
6916,71717.4
6917,71716.9
6918,71717.3
6919,71716.9
6920,71716.805
6921,71716.195
6922,71715.695
6923,71715.1
6924,71714.6
6925,71714.6
6926,71703.6
6927,71714.1
6928,71712.91
6929,71712.5
6930,71711.8
6931,71711.3
6932,71710.195
6933,71709.6
6934,71709.1
6935,71708.5
6936,71708.1
6937,71708.1
6938,71708.1
6939,71705.8
6940,71704.7
6941,71703.6
6942,71703.1
6943,71703.1
6944,71703.6
6945,71703.1
6946,71702.5
6947,71701.4
6948,71700.8
6949,71701.4
6950,71694.7
6951,71704.7
6952,71706.41
6953,71707.5
6954,71708.1
6955,71708.1
6956,71708.1
6957,71708.6
6958,71697.695
6959,71707.0
6960,71704.9
6961,71702.695
6962,71701.6
6963,71699.91
6964,71699.5
6965,71697.9
6966,71696.195
6967,71695.8
6968,71694.7
6969,71693.91
6970,71694.9
6971,71694.9
6972,71695.5
6973,71696.0
6974,71697.6
6975,71697.6
6976,71697.695
6977,71697.305
6978,71697.0
6979,71697.0
6980,71697.0
6981,71698.1
6982,71698.7
6983,71699.2
6984,71699.2
6985,71701.4
6986,71702.4
6987,71703.1
6988,71703.6
6989,71704.7
6990,71705.7
6991,71706.8
6992,71706.8
6993,71706.41
6994,71706.8
6995,71708.3
6996,71708.0
6997,71707.4
6998,71706.8
6999,71708.695
7000,71708.0
7001,71707.3
7002,71708.4
7003,71710.0
7004,71713.3
7005,71714.3
7006,71713.2
7007,71716.0
7008,71716.6
7009,71716.6
7010,71715.6
7011,71714.9
7012,71715.4
7013,71715.805
7014,71715.9
7015,71713.9
7016,71713.1
7017,71712.59
7018,71713.1
7019,71713.1
7020,71713.6
7021,71713.1
7022,71711.1
7023,71710.9
7024,71709.805
7025,71709.305
7026,71708.805
7027,71706.6
7028,71705.5
7029,71704.5
7030,71703.9
7031,71703.4
7032,71702.305
7033,71701.9
7034,71700.7
7035,71699.59
7036,71698.6
7037,71698.0
7038,71696.305
7039,71696.305
7040,71695.8
7041,71695.8
7042,71696.305
7043,71697.5
7044,71696.9
7045,71696.9
7046,71696.4
7047,71696.4
7048,71695.9
7049,71695.9
7050,71695.9
7051,71695.3
7052,71695.3
7053,71695.9
7054,71693.1
7055,71695.3
7056,71695.9
7057,71695.9
7058,71695.3
7059,71695.9
7060,71695.9
7061,71695.3
7062,71695.9
7063,71696.4
7064,71696.4
7065,71696.4
7066,71682.7
7067,71695.3
7068,71695.3
7069,71694.7
7070,71694.2
7071,71693.7
7072,71693.1
7073,71692.0
7074,71691.5
7075,71690.9
7076,71690.4
7077,71688.8
7078,71678.805
7079,71687.09
7080,71685.9
7081,71684.305
7082,71683.195
7083,71682.7
7084,71682.7
7085,71682.2
7086,71681.6
7087,71681.09
7088,71681.09
7089,71681.09
7090,71672.4
7091,71679.9
7092,71679.9
7093,71678.9
7094,71678.805
7095,71678.9
7096,71678.805
7097,71677.805
7098,71677.805
7099,71677.805
7100,71676.7
7101,71675.6
